Time,AS27 (Evapotranspiration),AS24 (Daily rain),AS25 (Rain rate),AS21 (Wind speed),AS19 (Temperature)
03-02-2023 03:00:20,,,,1.00,24.40
03-02-2023 03:05:20,,,,3.00,24.30
03-02-2023 03:10:20,,,,4.00,
03-02-2023 03:15:20,,,,1.00,
03-02-2023 03:20:20,0.00,0.00,,1.00,24.30
03-02-2023 03:21:20,,,0.00,,
03-02-2023 03:22:20,,,0.00,,
03-02-2023 03:25:20,0.00,0.00,,3.00,24.30
03-02-2023 03:30:20,,,,,24.30
03-02-2023 03:35:20,,,,3.00,24.20
03-02-2023 03:40:20,,,,8.00,24.20
03-02-2023 03:45:20,,,,3.00,24.30
03-02-2023 03:50:20,,,,3.00,24.30
03-02-2023 03:55:20,,,,0.00,24.20
03-02-2023 04:00:20,0.00,,,0.00,24.10
03-02-2023 04:05:20,0.03,,,1.00,23.90
03-02-2023 04:10:20,,,,4.00,24.00
03-02-2023 04:15:20,,,,1.00,24.10
03-02-2023 04:20:20,,,,3.00,
03-02-2023 04:25:20,,,,1.00,24.10
03-02-2023 04:30:20,,,,3.00,24.20
03-02-2023 04:35:20,,,,1.00,
03-02-2023 04:40:20,,,,1.00,
03-02-2023 04:45:20,,,,0.00,24.20
03-02-2023 04:50:20,,,,1.00,24.00
03-02-2023 04:55:20,,,,3.00,23.80
03-02-2023 05:00:20,0.03,,,3.00,
03-02-2023 05:05:20,0.05,,,6.00,
03-02-2023 05:10:20,,,,3.00,23.80
03-02-2023 05:15:20,,,,1.00,23.70
03-02-2023 05:20:20,0.05,0.00,0.00,1.00,23.70
03-02-2023 05:21:20,,,0.00,,
03-02-2023 05:25:20,0.05,0.00,,3.00,23.60
03-02-2023 05:30:20,,,,8.00,23.40
03-02-2023 05:35:20,,,,0.00,23.30
03-02-2023 05:40:20,,,,,23.20
03-02-2023 05:45:20,,,,,23.30
03-02-2023 05:50:20,,,,0.00,
03-02-2023 05:55:20,,,,1.00,
03-02-2023 06:00:20,,,,0.00,
03-02-2023 06:05:20,,,,1.00,23.30
03-02-2023 06:10:20,,,,0.00,23.40
03-02-2023 06:15:20,,,,,23.50
03-02-2023 06:20:20,,,,,23.60
03-02-2023 06:35:20,,,,,23.60
03-02-2023 06:40:20,,,,,23.70
03-02-2023 07:00:20,,,,,23.70
03-02-2023 07:05:20,,,,,23.80
03-02-2023 07:20:20,0.05,0.00,0.00,0.00,23.80
03-02-2023 07:21:20,,,0.00,,
03-02-2023 07:25:20,0.05,0.00,,0.00,23.80
03-02-2023 07:35:20,,,,,23.80
03-02-2023 07:40:20,,,,,23.90
03-02-2023 07:50:20,,,,,23.90
03-02-2023 07:55:20,,,,,24.00
03-02-2023 08:00:20,0.05,,,,24.10
03-02-2023 08:05:20,0.08,,,,24.20
03-02-2023 08:10:20,,,,0.00,24.30
03-02-2023 08:15:20,,,,3.00,24.40
03-02-2023 08:20:20,,,,4.00,24.50
03-02-2023 08:25:20,,,,3.00,24.60
03-02-2023 08:30:20,,,,3.00,24.50
03-02-2023 08:35:20,,,,4.00,
03-02-2023 08:40:20,,,,3.00,
03-02-2023 08:45:20,,,,1.00,24.50
03-02-2023 08:50:20,,,,,24.60
03-02-2023 08:55:20,,,,,24.70
03-02-2023 09:00:20,0.08,,,1.00,24.90
03-02-2023 09:05:20,0.13,,,0.00,25.10
03-02-2023 09:10:20,,,,,25.20
03-02-2023 09:15:20,,,,,25.40
03-02-2023 09:20:20,0.13,0.00,0.00,0.00,25.60
03-02-2023 09:21:20,,,0.00,,
03-02-2023 09:25:20,0.13,0.00,,0.00,25.70
03-02-2023 09:30:20,,,,1.00,25.80
03-02-2023 09:35:20,,,,1.00,25.70
03-02-2023 09:40:20,,,,0.00,25.70
03-02-2023 09:45:20,,,,3.00,25.80
03-02-2023 09:50:20,,,,0.00,25.90
03-02-2023 09:55:20,,,,,26.10
03-02-2023 10:00:20,0.13,,,0.00,26.20
03-02-2023 10:05:20,0.23,,,1.00,26.40
03-02-2023 10:10:20,,,,1.00,26.60
03-02-2023 10:15:20,,,,0.00,26.80
03-02-2023 10:20:20,,,,1.00,27.10
03-02-2023 10:25:20,,,,0.00,27.20
03-02-2023 10:30:20,,,,0.00,27.40
03-02-2023 10:35:20,,,,1.00,27.60
03-02-2023 10:40:20,,,,0.00,27.70
03-02-2023 10:45:20,,,,1.00,27.80
03-02-2023 10:50:20,,,,0.00,27.90
03-02-2023 10:55:20,,,,,28.00
03-02-2023 11:00:20,0.23,,,0.00,28.20
03-02-2023 11:05:20,0.36,,,3.00,28.30
03-02-2023 11:10:20,,,,4.00,28.40
03-02-2023 11:15:20,,,,3.00,28.30
03-02-2023 11:20:20,0.36,0.00,0.00,0.00,28.40
03-02-2023 11:21:20,,,0.00,,
03-02-2023 11:25:20,0.36,0.00,,0.00,28.50
03-02-2023 11:30:20,,,,1.00,28.70
03-02-2023 11:35:20,,,,,28.80
03-02-2023 11:40:20,,,,1.00,
03-02-2023 11:45:20,,,,6.00,28.80
03-02-2023 11:50:20,,,,8.00,28.70
03-02-2023 11:55:20,,,,1.00,28.60
03-02-2023 12:00:20,0.36,,,0.00,
03-02-2023 12:05:20,0.53,,,0.00,28.60
03-02-2023 12:10:20,,,,1.00,28.70
03-02-2023 12:15:20,,,,3.00,
03-02-2023 12:20:20,,,,0.00,28.70
03-02-2023 12:25:20,,,,6.00,28.80
03-02-2023 12:30:20,,,,3.00,
03-02-2023 12:35:20,,,,6.00,28.80
03-02-2023 12:40:20,,,,1.00,28.90
03-02-2023 12:45:20,,,,,29.10
03-02-2023 12:50:20,,,,1.00,29.20
03-02-2023 12:55:20,,,,4.00,29.20
03-02-2023 13:00:20,0.53,,,1.00,29.30
03-02-2023 13:05:20,0.69,,,8.00,29.50
03-02-2023 13:10:20,,,,1.00,29.40
03-02-2023 13:15:20,,,,3.00,29.60
03-02-2023 13:20:20,0.69,0.00,0.00,1.00,29.60
03-02-2023 13:21:20,,,0.00,,
03-02-2023 13:25:20,0.69,0.00,,0.00,29.60
03-02-2023 13:30:20,,,,1.00,29.70
03-02-2023 13:35:20,,,,3.00,29.70
03-02-2023 13:40:20,,,,1.00,29.60
03-02-2023 13:45:20,,,,8.00,29.60
03-02-2023 13:50:20,,,,0.00,29.40
03-02-2023 13:55:20,,,,1.00,
03-02-2023 14:00:20,0.69,,,6.00,29.40
03-02-2023 14:05:20,0.86,,,3.00,29.50
03-02-2023 14:10:20,,,,3.00,29.70
03-02-2023 14:15:20,,,,0.00,29.80
03-02-2023 14:20:20,,,,6.00,30.10
03-02-2023 14:25:20,,,,3.00,30.20
03-02-2023 14:30:20,,,,8.00,
03-02-2023 14:35:20,,,,6.00,
03-02-2023 14:40:20,,,,0.00,30.20
03-02-2023 14:45:20,,,,1.00,30.40
03-02-2023 14:50:20,,,,9.00,30.60
03-02-2023 14:55:20,,,,6.00,30.40
03-02-2023 15:00:20,0.86,,,3.00,30.30
03-02-2023 15:05:20,1.09,,,,30.30
03-02-2023 15:10:20,,,,,30.40
03-02-2023 15:15:20,,,,3.00,30.30
03-02-2023 15:20:20,1.09,0.00,0.00,0.00,30.20
03-02-2023 15:21:20,,,0.00,,
03-02-2023 15:25:20,1.09,0.00,,0.00,30.20
03-02-2023 15:30:20,,,,3.00,
03-02-2023 15:35:20,,,,0.00,30.20
03-02-2023 15:40:20,,,,0.00,30.30
03-02-2023 15:45:20,,,,1.00,30.30
03-02-2023 15:50:20,,,,3.00,30.00
03-02-2023 15:55:20,,,,3.00,29.80
03-02-2023 16:00:20,1.09,,,0.00,29.60
03-02-2023 16:05:20,1.22,,,3.00,29.60
03-02-2023 16:10:20,,,,0.00,29.40
03-02-2023 16:15:20,,,,3.00,29.30
03-02-2023 16:20:20,,,,1.00,29.30
03-02-2023 16:25:20,,,,1.00,29.10
03-02-2023 16:30:20,,,,0.00,29.00
03-02-2023 16:35:20,,,,,28.80
03-02-2023 16:45:20,,,,0.00,28.80
03-02-2023 16:50:20,,,,1.00,28.70
03-02-2023 16:55:20,,,,,28.60
03-02-2023 17:00:20,1.22,,,1.00,28.50
03-02-2023 17:05:20,1.27,,,3.00,28.30
03-02-2023 17:10:20,,,,0.00,28.30
03-02-2023 17:15:20,,,,1.00,28.20
03-02-2023 17:20:20,1.27,0.00,,0.00,28.20
03-02-2023 17:21:20,,,0.00,,
03-02-2023 17:22:20,,,0.00,,
03-02-2023 17:25:20,1.27,0.00,,0.00,28.20
03-02-2023 17:35:20,,,,,28.20
03-02-2023 17:40:20,,,,,28.10
03-02-2023 17:55:20,,,,,28.10
03-02-2023 18:00:20,1.27,,,,28.00
03-02-2023 18:05:20,1.30,,,,27.90
03-02-2023 18:15:20,,,,,27.90
03-02-2023 18:20:20,,,,,27.80
03-02-2023 18:25:20,,,,,27.70
03-02-2023 18:30:20,,,,,27.70
03-02-2023 18:35:20,,,,,27.40
03-02-2023 18:40:20,,,,,27.20
03-02-2023 18:45:20,,,,0.00,27.10
03-02-2023 18:50:20,,,,1.00,27.10
03-02-2023 18:55:20,,,,,26.90
03-02-2023 19:00:20,,,,1.00,26.80
03-02-2023 19:05:20,,,,0.00,
03-02-2023 19:10:20,,,,0.00,
03-02-2023 19:15:20,,,,1.00,
03-02-2023 19:20:20,1.30,0.00,0.00,0.00,26.80
03-02-2023 19:21:20,,,0.00,,
03-02-2023 19:25:20,1.30,0.00,,0.00,26.70
03-02-2023 19:40:20,,,,,26.70
03-02-2023 19:45:20,,,,,26.60
03-02-2023 19:50:20,,,,,26.60
03-02-2023 19:55:20,,,,,26.50
03-02-2023 20:00:20,,,,,26.30
03-02-2023 20:05:20,,,,,26.20
03-02-2023 20:10:20,,,,,26.10
03-02-2023 20:15:20,,,,,26.00
03-02-2023 20:20:20,,,,,25.90
03-02-2023 20:25:20,,,,,25.80
03-02-2023 20:35:20,,,,,25.80
03-02-2023 20:40:20,,,,,25.70
03-02-2023 20:45:20,,,,,25.70
03-02-2023 20:50:20,,,,,25.60
03-02-2023 20:55:20,,,,,25.60
03-02-2023 21:00:20,,,,,25.50
03-02-2023 21:05:20,,,,,25.40
03-02-2023 21:15:20,,,,,25.40
03-02-2023 21:20:20,1.30,0.00,,0.00,25.30
03-02-2023 21:21:20,,,0.00,,
03-02-2023 21:22:20,,,0.00,,
03-02-2023 21:25:20,1.30,0.00,,0.00,25.30
03-02-2023 21:45:20,,,,,25.30
03-02-2023 21:50:20,,,,,25.20
03-02-2023 22:00:20,,,,,25.20
03-02-2023 22:05:20,,,,,25.10
03-02-2023 22:15:20,,,,0.00,
03-02-2023 22:20:20,,,,1.00,
03-02-2023 22:25:20,,,,0.00,
03-02-2023 22:55:20,,,,0.00,
03-02-2023 23:00:20,,,,3.00,25.10
03-02-2023 23:05:20,,,,1.00,24.90
03-02-2023 23:10:20,,,,0.00,24.90
03-02-2023 23:15:20,,,,,24.80
03-02-2023 23:20:20,1.30,0.00,,0.00,24.80
03-02-2023 23:21:20,,,0.00,,
03-02-2023 23:22:20,,,0.00,,
03-02-2023 23:25:20,1.30,0.00,,0.00,24.80
03-02-2023 23:30:20,,,,,24.70
03-02-2023 23:40:20,,,,,24.70
03-02-2023 23:45:20,,,,,24.60
04-02-2023 00:00:20,1.30,,,,
04-02-2023 00:05:20,0.00,,,,
04-02-2023 00:25:20,,,,,24.60
04-02-2023 00:30:20,,,,,24.40
04-02-2023 00:45:20,,,,,24.40
04-02-2023 00:50:20,,,,,24.30
04-02-2023 00:55:20,,,,,24.30
04-02-2023 01:00:20,,,,,24.40
04-02-2023 01:05:20,,,,,24.30
04-02-2023 01:15:20,,,,,24.30
04-02-2023 01:20:20,0.00,0.00,,0.00,24.40
04-02-2023 01:21:20,,,0.00,,
04-02-2023 01:22:20,,,0.00,,
04-02-2023 01:25:20,0.00,0.00,,0.00,24.40
04-02-2023 01:30:20,,,,,24.30
04-02-2023 02:05:20,,,,,24.30
04-02-2023 02:10:20,,,,,24.20
04-02-2023 02:30:20,,,,,24.20
04-02-2023 02:35:20,,,,,24.10
04-02-2023 02:50:20,,,,,24.10
04-02-2023 02:55:20,,,,,24.00
04-02-2023 03:05:20,,,,0.00,24.00
04-02-2023 03:10:20,,,,6.00,24.10
04-02-2023 03:15:20,,,,4.00,24.10
04-02-2023 03:20:20,0.00,0.00,,1.00,24.20
04-02-2023 03:21:20,,,0.00,,
04-02-2023 03:22:20,,,0.00,,
04-02-2023 03:25:20,0.00,0.00,,1.00,24.20
04-02-2023 03:30:20,,,,1.00,
04-02-2023 03:35:20,,,,0.00,24.20
04-02-2023 03:40:20,,,,,24.10
04-02-2023 03:55:20,,,,0.00,
04-02-2023 04:00:20,,,,3.00,24.10
04-02-2023 04:05:20,,,,0.00,23.90
04-02-2023 04:15:20,,,,0.00,
04-02-2023 04:20:20,,,,1.00,
04-02-2023 04:25:20,,,,0.00,
04-02-2023 04:30:20,,,,,23.90
04-02-2023 04:35:20,,,,0.00,24.00
04-02-2023 04:40:20,,,,1.00,24.10
04-02-2023 04:45:20,,,,3.00,
04-02-2023 04:50:20,,,,0.00,
04-02-2023 05:05:20,,,,0.00,
04-02-2023 05:10:20,,,,1.00,
04-02-2023 05:15:20,,,,0.00,24.10
04-02-2023 05:20:20,0.00,0.00,0.00,0.00,24.20
04-02-2023 05:21:20,,,0.00,,
04-02-2023 05:25:20,0.00,0.00,,0.00,24.10
04-02-2023 05:30:20,,,,,24.00
04-02-2023 05:35:20,,,,,24.00
04-02-2023 05:40:20,,,,,23.90
04-02-2023 05:55:20,,,,0.00,
04-02-2023 06:00:20,,,,1.00,
04-02-2023 06:05:20,,,,0.00,23.90
04-02-2023 06:10:20,,,,1.00,24.00
04-02-2023 06:20:20,,,,1.00,24.00
04-02-2023 06:25:20,,,,0.00,24.10
04-02-2023 06:30:20,,,,1.00,
04-02-2023 06:35:20,,,,0.00,24.10
04-02-2023 06:40:20,,,,,24.00
04-02-2023 06:45:20,,,,,24.10
04-02-2023 06:50:20,,,,0.00,
04-02-2023 06:55:20,,,,1.00,24.10
04-02-2023 07:00:20,,,,3.00,24.00
04-02-2023 07:05:20,,,,0.00,24.10
04-02-2023 07:10:20,,,,,24.10
04-02-2023 07:15:20,,,,,24.20
04-02-2023 07:20:20,0.00,0.00,0.00,0.00,24.20
04-02-2023 07:21:20,,,0.00,,
04-02-2023 07:25:20,0.00,0.00,,1.00,24.30
04-02-2023 07:30:20,,,,3.00,24.30
04-02-2023 07:35:20,,,,0.00,24.40
04-02-2023 07:40:20,,,,,24.40
04-02-2023 07:45:20,,,,0.00,24.50
04-02-2023 07:50:20,,,,1.00,24.60
04-02-2023 07:55:20,,,,0.00,24.70
04-02-2023 08:00:20,,,,,24.80
04-02-2023 08:05:20,,,,0.00,24.90
04-02-2023 08:10:20,,,,1.00,25.10
04-02-2023 08:15:20,,,,0.00,25.30
04-02-2023 08:20:20,,,,0.00,25.40
04-02-2023 08:25:20,,,,1.00,25.60
04-02-2023 08:30:20,,,,0.00,25.70
04-02-2023 08:35:20,,,,1.00,25.80
04-02-2023 08:40:20,,,,0.00,25.90
04-02-2023 08:45:20,,,,1.00,26.10
04-02-2023 08:50:20,,,,0.00,26.30
04-02-2023 08:55:20,,,,,26.40
04-02-2023 09:00:20,0.00,,,,26.60
04-02-2023 09:05:20,0.08,,,,26.70
04-02-2023 09:10:20,,,,,26.90
04-02-2023 09:15:20,,,,,27.10
04-02-2023 09:20:20,0.08,0.00,0.00,0.00,27.30
04-02-2023 09:21:20,,,0.00,,
04-02-2023 09:25:20,0.08,0.00,,0.00,27.40
04-02-2023 09:30:20,,,,0.00,27.60
04-02-2023 09:35:20,,,,3.00,27.70
04-02-2023 09:40:20,,,,0.00,
04-02-2023 09:45:20,,,,3.00,27.70
04-02-2023 09:50:20,,,,1.00,27.80
04-02-2023 09:55:20,,,,0.00,27.80
04-02-2023 10:00:20,0.08,,,3.00,27.90
04-02-2023 10:05:20,0.20,,,0.00,
04-02-2023 10:15:20,,,,0.00,27.90
04-02-2023 10:20:20,,,,3.00,28.00
04-02-2023 10:25:20,,,,4.00,27.90
04-02-2023 10:30:20,,,,4.00,27.90
04-02-2023 10:35:20,,,,0.00,28.10
04-02-2023 10:40:20,,,,0.00,28.60
04-02-2023 10:45:20,,,,1.00,28.90
04-02-2023 10:50:20,,,,0.00,29.20
04-02-2023 10:55:20,,,,3.00,29.60
04-02-2023 11:00:20,0.20,,,4.00,30.10
04-02-2023 11:05:20,0.48,,,1.00,30.30
04-02-2023 11:10:20,,,,1.00,30.40
04-02-2023 11:15:20,,,,0.00,30.70
04-02-2023 11:20:20,0.48,0.00,0.00,1.00,30.90
04-02-2023 11:21:20,,,0.00,,
04-02-2023 11:25:20,0.48,0.00,,3.00,31.40
04-02-2023 11:30:20,,,,1.00,31.80
04-02-2023 11:35:20,,,,0.00,32.20
04-02-2023 11:40:20,,,,1.00,32.50
04-02-2023 11:45:20,,,,8.00,32.60
04-02-2023 11:50:20,,,,0.00,32.60
04-02-2023 11:55:20,,,,6.00,32.40
04-02-2023 12:00:20,0.48,,,6.00,32.10
04-02-2023 12:05:20,0.94,,,3.00,32.10
04-02-2023 12:10:20,,,,3.00,32.30
04-02-2023 12:15:20,,,,9.00,32.60
04-02-2023 12:20:20,,,,3.00,32.70
04-02-2023 12:25:20,,,,4.00,
04-02-2023 12:30:20,,,,3.00,32.70
04-02-2023 12:35:20,,,,1.00,32.60
04-02-2023 12:40:20,,,,0.00,32.60
04-02-2023 12:45:20,,,,6.00,32.80
04-02-2023 12:50:20,,,,1.00,33.10
04-02-2023 12:55:20,,,,8.00,33.30
04-02-2023 13:00:20,0.94,,,9.00,33.20
04-02-2023 13:05:20,1.35,,,6.00,33.30
04-02-2023 13:10:20,,,,8.00,33.30
04-02-2023 13:15:20,,,,9.00,33.40
04-02-2023 13:20:20,1.35,0.00,0.00,11.00,33.60
04-02-2023 13:21:20,,,0.00,,
04-02-2023 13:25:20,1.35,0.00,,6.00,33.40
04-02-2023 13:30:20,,,,1.00,33.30
04-02-2023 13:35:20,,,,1.00,33.60
04-02-2023 13:40:20,,,,9.00,33.90
04-02-2023 13:45:20,,,,6.00,33.80
04-02-2023 13:50:20,,,,6.00,33.80
04-02-2023 13:55:20,,,,11.00,33.60
04-02-2023 14:00:20,1.35,,,6.00,33.70
04-02-2023 14:05:20,1.70,,,3.00,33.90
04-02-2023 14:10:20,,,,,34.10
04-02-2023 14:20:20,,,,3.00,34.10
04-02-2023 14:25:20,,,,8.00,33.80
04-02-2023 14:30:20,,,,4.00,33.80
04-02-2023 14:35:20,,,,0.00,34.10
04-02-2023 14:40:20,,,,3.00,34.30
04-02-2023 14:45:20,,,,6.00,34.40
04-02-2023 14:50:20,,,,1.00,34.40
04-02-2023 14:55:20,,,,3.00,34.50
04-02-2023 15:00:20,1.70,,,1.00,34.70
04-02-2023 15:05:20,2.06,,,9.00,34.80
04-02-2023 15:10:20,,,,6.00,34.60
04-02-2023 15:15:20,,,,6.00,34.30
04-02-2023 15:20:20,2.06,0.00,0.00,9.00,34.10
04-02-2023 15:21:20,,,0.00,,
04-02-2023 15:25:20,2.06,0.00,,8.00,33.90
04-02-2023 15:30:20,,,,6.00,33.80
04-02-2023 15:35:20,,,,6.00,34.00
04-02-2023 15:40:20,,,,3.00,34.30
04-02-2023 15:45:20,,,,6.00,34.60
04-02-2023 15:50:20,,,,9.00,34.70
04-02-2023 15:55:20,,,,3.00,34.60
04-02-2023 16:00:20,2.06,,,1.00,34.60
04-02-2023 16:05:20,2.41,,,9.00,34.70
04-02-2023 16:10:20,,,,9.00,34.70
04-02-2023 16:15:20,,,,3.00,34.40
04-02-2023 16:20:20,,,,1.00,34.50
04-02-2023 16:25:20,,,,,34.70
04-02-2023 16:30:20,,,,1.00,34.60
04-02-2023 16:35:20,,,,3.00,
04-02-2023 16:40:20,,,,1.00,
04-02-2023 16:45:20,,,,4.00,34.60
04-02-2023 16:50:20,,,,1.00,34.50
04-02-2023 16:55:20,,,,0.00,34.40
04-02-2023 17:00:20,2.41,,,8.00,34.30
04-02-2023 17:05:20,2.62,,,6.00,34.10
04-02-2023 17:10:20,,,,3.00,33.80
04-02-2023 17:15:20,,,,0.00,
04-02-2023 17:20:20,2.62,0.00,0.00,0.00,33.80
04-02-2023 17:21:20,,,0.00,,
04-02-2023 17:25:20,2.62,0.00,,1.00,33.80
04-02-2023 17:30:20,,,,1.00,33.70
04-02-2023 17:35:20,,,,0.00,33.40
04-02-2023 17:40:20,,,,,33.10
04-02-2023 17:45:20,,,,,32.90
04-02-2023 17:50:20,,,,,32.70
04-02-2023 17:55:20,,,,,32.40
04-02-2023 18:00:20,2.62,,,,32.30
04-02-2023 18:05:20,2.67,,,,32.20
04-02-2023 18:10:20,,,,,32.00
04-02-2023 18:15:20,,,,,31.80
04-02-2023 18:20:20,,,,,31.70
04-02-2023 18:25:20,,,,,31.50
04-02-2023 18:30:20,,,,,31.30
04-02-2023 18:35:20,,,,,31.20
04-02-2023 18:40:20,,,,,30.90
04-02-2023 18:45:20,,,,,30.40
04-02-2023 18:50:20,,,,,30.20
04-02-2023 18:55:20,,,,,30.10
04-02-2023 19:00:20,2.67,,,,30.10
04-02-2023 19:05:20,2.69,,,0.00,29.90
04-02-2023 19:10:20,,,,8.00,29.90
04-02-2023 19:15:20,,,,3.00,29.80
04-02-2023 19:20:20,2.69,0.00,0.00,1.00,29.70
04-02-2023 19:21:20,,,0.00,,
04-02-2023 19:25:20,2.69,0.00,,0.00,29.70
04-02-2023 19:30:20,,,,1.00,29.60
04-02-2023 19:35:20,,,,0.00,29.50
04-02-2023 19:40:20,,,,,29.40
04-02-2023 19:45:20,,,,,29.30
04-02-2023 19:50:20,,,,,29.20
04-02-2023 19:55:20,,,,,29.10
04-02-2023 20:00:20,2.69,,,,28.90
04-02-2023 20:05:20,2.72,,,,28.80
04-02-2023 20:10:20,,,,0.00,28.70
04-02-2023 20:15:20,,,,4.00,28.40
04-02-2023 20:20:20,,,,0.00,28.20
04-02-2023 20:25:20,,,,1.00,28.20
04-02-2023 20:30:20,,,,0.00,28.10
04-02-2023 20:35:20,,,,,28.10
04-02-2023 20:40:20,,,,,28.00
04-02-2023 20:50:20,,,,,28.00
04-02-2023 20:55:20,,,,,27.90
04-02-2023 21:00:20,,,,,27.80
04-02-2023 21:05:20,,,,0.00,27.80
04-02-2023 21:10:20,,,,1.00,27.70
04-02-2023 21:15:20,,,,,27.60
04-02-2023 21:20:20,2.72,0.00,0.00,1.00,27.40
04-02-2023 21:21:20,,,0.00,,
04-02-2023 21:25:20,2.72,0.00,,1.00,27.30
04-02-2023 21:30:20,,,,0.00,
04-02-2023 21:35:20,,,,1.00,
04-02-2023 21:40:20,,,,0.00,
04-02-2023 21:50:20,,,,,27.30
04-02-2023 21:55:20,,,,0.00,27.20
04-02-2023 22:00:20,,,,4.00,27.20
04-02-2023 22:05:20,,,,6.00,27.10
04-02-2023 22:10:20,,,,8.00,26.90
04-02-2023 22:15:20,,0.00,,8.00,26.80
04-02-2023 22:20:20,,0.20,,4.00,26.40
04-02-2023 22:24:20,,,0.00,,
04-02-2023 22:25:20,,0.40,2.40,1.00,26.10
04-02-2023 22:29:20,,,2.40,,
04-02-2023 22:30:20,,,2.20,6.00,25.90
04-02-2023 22:31:20,,,1.80,,
04-02-2023 22:32:20,,,1.60,,
04-02-2023 22:33:20,,,1.40,,
04-02-2023 22:34:20,,,1.20,,
04-02-2023 22:35:20,,,1.20,3.00,25.80
04-02-2023 22:36:20,,,1.00,,
04-02-2023 22:37:20,,,1.00,,
04-02-2023 22:38:20,,,0.80,,
04-02-2023 22:40:20,,,,1.00,25.70
04-02-2023 22:41:20,,,0.80,,
04-02-2023 22:42:20,,,0.00,,
04-02-2023 22:45:20,,,,0.00,25.60
04-02-2023 22:50:20,,,,1.00,25.60
04-02-2023 22:55:20,,0.40,,,25.50
04-02-2023 23:00:20,,0.60,,,25.40
04-02-2023 23:05:20,,,,1.00,25.40
04-02-2023 23:10:20,,,,0.00,25.30
04-02-2023 23:20:20,2.72,0.60,,0.00,25.30
04-02-2023 23:21:20,,,0.00,,
04-02-2023 23:22:20,,,0.00,,
04-02-2023 23:25:20,2.72,0.60,,0.00,25.30
04-02-2023 23:30:20,,0.60,,9.00,25.30
04-02-2023 23:35:20,,0.80,,8.00,25.20
04-02-2023 23:36:20,,,0.00,,
04-02-2023 23:37:20,,,3.00,,
04-02-2023 23:39:20,,,3.00,,
04-02-2023 23:40:20,,1.20,3.40,9.00,25.00
04-02-2023 23:43:20,,,3.40,,
04-02-2023 23:44:20,,,2.80,,
04-02-2023 23:45:20,,1.20,2.20,6.00,24.90
04-02-2023 23:46:20,,,2.00,,
04-02-2023 23:50:20,,1.40,,8.00,24.80
04-02-2023 23:51:20,,,2.00,,
04-02-2023 23:52:20,,,1.80,,
04-02-2023 23:53:20,,,1.60,,
04-02-2023 23:54:20,,,1.40,,
04-02-2023 23:55:20,,1.40,1.20,4.00,24.80
04-02-2023 23:56:20,,,1.20,,
04-02-2023 23:57:20,,,1.00,,
05-02-2023 00:00:20,2.72,1.60,,8.00,24.70
05-02-2023 00:05:20,0.00,0.00,1.00,3.00,24.70
05-02-2023 00:06:20,,,1.60,,
05-02-2023 00:08:20,,,1.60,,
05-02-2023 00:09:20,,,3.20,,
05-02-2023 00:10:20,,0.40,,6.00,24.60
05-02-2023 00:11:20,,,3.20,,
05-02-2023 00:12:20,,,5.00,,
05-02-2023 00:13:20,,,5.00,,
05-02-2023 00:14:20,,,6.20,,
05-02-2023 00:15:20,,0.80,6.20,3.00,24.50
05-02-2023 00:16:20,,,6.40,,
05-02-2023 00:17:20,,,6.20,,
05-02-2023 00:18:20,,,5.00,,
05-02-2023 00:19:20,,,5.00,,
05-02-2023 00:20:20,,1.40,5.20,3.00,24.40
05-02-2023 00:21:20,,,5.20,,
05-02-2023 00:22:20,,,7.40,,
05-02-2023 00:23:20,,,7.40,,
05-02-2023 00:24:20,,,7.00,,
05-02-2023 00:25:20,,2.00,7.60,9.00,24.30
05-02-2023 00:28:20,,,7.60,,
05-02-2023 00:29:20,,,6.00,,
05-02-2023 00:30:20,,2.40,6.00,3.00,24.20
05-02-2023 00:31:20,,,7.00,,
05-02-2023 00:32:20,,,6.20,,
05-02-2023 00:34:20,,,6.20,,
05-02-2023 00:35:20,,3.00,4.80,4.00,
05-02-2023 00:37:20,,,4.80,,
05-02-2023 00:38:20,,,4.60,,
05-02-2023 00:39:20,,,4.60,,
05-02-2023 00:40:20,,3.20,4.20,8.00,24.20
05-02-2023 00:42:20,,,4.20,,
05-02-2023 00:43:20,,,4.00,,
05-02-2023 00:44:20,,,3.60,,
05-02-2023 00:45:20,,3.60,,1.00,24.10
05-02-2023 00:46:20,,,3.60,,
05-02-2023 00:47:20,,,3.40,,
05-02-2023 00:48:20,,,3.20,,
05-02-2023 00:50:20,,3.80,3.20,3.00,24.00
05-02-2023 00:51:20,,,3.00,,
05-02-2023 00:52:20,,,2.40,,
05-02-2023 00:55:20,,4.00,,3.00,23.90
05-02-2023 00:57:20,,,2.40,,
05-02-2023 00:58:20,,,2.00,,
05-02-2023 00:59:20,,,1.80,,
05-02-2023 01:00:20,,4.20,,0.00,23.90
05-02-2023 01:03:20,,,1.80,,
05-02-2023 01:04:20,,,2.60,,
05-02-2023 01:05:20,,4.40,,3.00,23.80
05-02-2023 01:08:20,,,2.60,,
05-02-2023 01:09:20,,,2.20,,
05-02-2023 01:10:20,,4.60,2.00,1.00,
05-02-2023 01:15:20,,4.60,2.00,3.00,
05-02-2023 01:16:20,,,1.80,,
05-02-2023 01:17:20,,,1.60,,
05-02-2023 01:18:20,,,1.40,,
05-02-2023 01:20:20,0.00,4.80,1.40,1.00,23.80
